date,ticker,open,close,high,low,volume
2023-12-16,MSFT,137.73,141.22,142.026175835764,137.4493187129995,3035320
2023-12-17,AMZN,150.28,148.58,150.57582602781255,148.46308728708465,2035879
2023-12-18,AMZN,213.82,213.11,213.9477382564319,212.74119991549242,1696008
2023-12-19,MSFT,229.32,231.9,232.43496978677015,228.10796486033257,2273648
2023-12-20,TSLA,224.44,219.55,225.9506648875395,216.58066018402536,4852627
2023-12-21,TSLA,102.25,105.49,105.63101517752455,100.34895907637107,3871724
2023-12-22,MSFT,154.27,157.58,158.21850060968114,153.21835825986707,2889485
2023-12-23,AAPL,113.15,109.04,114.04997295969515,106.1341552109762,3501374
2023-12-24,AAPL,184.43,185.59,186.6471770886379,181.4610627092901,2843043
2023-12-25,AMZN,140.84,143.85,144.4695376925448,138.20162465409948,3815299
2023-12-26,AAPL,163.63,163.82,165.139526950774,161.7591689949773,4272454
2023-12-27,AAPL,291.51,294.75,295.2581307715329,289.24457339603816,3304978
2023-12-28,AAPL,290.88,293.94,294.5532895190476,289.62421166492106,2816527
2023-12-29,MSFT,215.16,216.2,217.06289595498887,215.08017007616854,1545871
2023-12-30,AMZN,225.2,220.87,227.15575325361146,219.757211412597,1673556
2023-12-31,TSLA,239.83,236.08,241.5909912855851,234.82268904723747,1728650
2024-01-01,TSLA,100.14,96.43,101.11213529376,94.21370189188227,1393561
2024-01-02,TSLA,135.39,133.05,135.8801953535176,130.17735750405902,3509637
2024-01-03,AMZN,135.66,139.72,142.16911139985365,135.1114365130221,1383931
2024-01-04,AMZN,294.34,292.23,294.84966818691015,291.3785581199869,3076344
2024-01-05,AMZN,273.03,273.91,274.9395001425547,271.55298928691263,3700852
2024-01-06,MSFT,169.86,167.78,170.52132746657847,167.3566850533553,3958496
2024-01-07,AAPL,182.79,179.43,183.84415025319586,176.97757425308285,4847644
2024-01-08,MSFT,101.34,103.87,104.16410570247662,98.58877039077183,2409755
2024-01-09,TSLA,270.46,268.4,273.3379986689689,267.6531510541879,4059397
2024-01-10,TSLA,197.52,198.6,201.09751938119695,196.3875561211575,3532579
2024-01-11,AMZN,215.74,219.72,222.42804476008968,214.55702994738465,1887762
2024-01-12,MSFT,250.19,252.72,252.76792659072802,248.31199145759788,2304508
2024-01-13,TSLA,262.14,264.37,266.90102588909855,262.02821366343255,2138870
2024-01-14,MSFT,283.94,288.53,290.7569194024241,282.9488835763407,4851360
2024-01-15,TSLA,292.94,291.58,294.3149670331505,288.75440811250337,4937385
2024-01-16,TSLA,238.91,238.05,239.1344684197714,237.37708327654968,3534325
2024-01-17,AMZN,149.37,150.35,151.1710413669956,147.67326792438894,3592983
2024-01-18,MSFT,244.38,240.71,245.56648396132368,238.68207912205258,1010553
2024-01-19,MSFT,269.94,269.0,271.88150558220144,268.9017753403169,4281572
2024-01-20,AMZN,206.94,210.8,212.794371516957,205.24459374581187,4186180
2024-01-21,AAPL,158.47,159.99,162.94461778344925,157.15230378943144,3428668
2024-01-22,TSLA,221.17,223.97,225.4422654786594,220.52059125797945,2532698
2024-01-23,AMZN,192.45,188.92,192.70323523517,187.7705991341526,4863637
2024-01-24,AMZN,255.84,253.03,258.2993819923121,250.90617073052314,2955767
2024-01-25,TSLA,138.0,135.71,138.14535512362824,134.7548828471234,2370363
2024-01-26,AAPL,220.34,218.53,220.92241648853965,217.15792544315576,2205181
2024-01-27,AMZN,252.57,253.8,254.94549141994202,249.76428596766436,1035734
2024-01-28,TSLA,172.54,171.56,175.25818452381193,171.25868962683398,2864532
2024-01-29,MSFT,194.6,195.12,196.30775540142622,193.21768504501554,1281642
2024-01-30,AAPL,287.54,286.43,289.28336598348307,285.90161588639364,1410628
2024-01-31,AMZN,144.49,142.4,144.58868254137377,140.71644638611716,3716069
2024-02-01,MSFT,144.75,144.14,146.28678394904574,144.02394156604356,3326848
2024-02-02,TSLA,106.57,107.37,108.23970981519716,105.80556056194794,4576761
2024-02-03,AMZN,198.99,199.74,200.01723504467353,196.49317023712092,4202026
2024-02-04,AAPL,171.94,176.64,179.36797864173656,169.380850223071,1944163
2024-02-05,AMZN,250.34,252.33,255.09094920468144,248.87569924469915,2969763
2024-02-06,TSLA,267.67,262.7,267.9001592791717,260.0323640723638,2126974
2024-02-07,AAPL,185.4,184.57,187.33709164237465,182.07307377687894,4418664
2024-02-08,AMZN,102.82,98.44,103.85903690136105,96.89487119881498,3238169
2024-02-09,MSFT,132.74,134.12,136.35438296161013,132.64643510859065,4336482
2024-02-10,AMZN,145.66,142.35,146.24140843549682,141.68836060766378,2938563
2024-02-11,TSLA,170.48,172.17,172.28131767019133,168.8798358231155,2704063
2024-02-12,AMZN,116.44,117.7,118.15160968274353,116.02077844134136,4028583
2024-02-13,MSFT,163.35,159.27,166.07292241314482,156.64886230731472,2476344
2024-02-14,AAPL,257.8,254.3,258.1164670115153,252.82752784929684,3552261
2024-02-15,TSLA,130.69,126.42,131.8009218804495,123.6773315267819,2384902
2024-02-16,AMZN,120.97,125.7,126.5077142215402,120.95006750861832,3084240
2024-02-17,AMZN,164.84,169.16,170.98330880638795,164.3074854068516,1908816
2024-02-18,MSFT,138.04,134.26,140.3234095737647,133.6539005550127,3023062
2024-02-19,MSFT,278.65,276.37,279.2357123879954,273.4482377692776,2703992
2024-02-20,AAPL,126.62,124.16,129.04869861890032,124.12217623502241,4813672
2024-02-21,MSFT,243.51,245.97,247.18936039818064,243.24823912943395,3575407
2024-02-22,MSFT,111.93,108.28,114.16364341183646,105.71699857071508,2627444
2024-02-23,TSLA,278.54,280.99,283.85387520260434,277.4939489748038,4525807
2024-02-24,AAPL,229.72,233.51,236.40135513082865,228.7484923144708,1112516
2024-02-25,AMZN,250.2,249.25,251.0568556972155,247.3136182940326,2391477
2024-02-26,TSLA,247.88,246.27,250.51133545785126,244.80775244003271,2030147
2024-02-27,TSLA,106.55,110.19,111.71454041092143,106.428296565622,4523804
2024-02-28,AMZN,276.84,275.34,278.5252143095782,273.1150887952532,4432105
2024-02-29,AAPL,116.83,118.91,120.78157702970296,116.74367927109606,2416351
2024-03-01,TSLA,271.1,269.13,272.63445207772605,266.75141761948555,4782558
2024-03-02,AAPL,228.91,230.33,232.82371754711937,226.08205053500677,2337797
2024-03-03,MSFT,217.47,214.9,220.21700886004416,214.83346075346307,1651200
2024-03-04,TSLA,266.49,268.85,271.5340782592867,265.56199237011947,1754623
2024-03-05,TSLA,207.1,207.68,210.175700405155,206.79943022099377,3585992
2024-03-06,MSFT,209.75,208.88,212.44099976464113,206.10015407748705,1410303
2024-03-07,AAPL,247.08,246.09,249.11499563330347,244.4976295118093,4933896
2024-03-08,MSFT,287.61,284.24,289.51891667146526,281.34549431644683,4982016
2024-03-09,AMZN,183.55,184.14,185.4697257684223,183.22461814612498,2464579
2024-03-10,TSLA,102.07,101.62,105.0444820734923,101.56527540635587,1362698
2024-03-11,MSFT,124.98,124.44,125.09863358011995,122.4864934128737,1722441
2024-03-12,AAPL,271.43,275.09,275.8921418219744,270.77169986045004,1945240
2024-03-13,AAPL,129.29,125.22,130.5067782482788,123.35713293921332,4405189
2024-03-14,MSFT,260.33,261.11,263.33163913031166,257.8980982028028,1950984
2024-03-15,AMZN,259.85,258.83,261.0279745608976,258.5542290461761,3239134
2024-03-16,AAPL,190.07,194.65,196.0946021649535,188.29206951466975,1031397
2024-03-17,MSFT,211.88,213.74,216.55303366823043,211.67029022734621,3271615
2024-03-18,AAPL,241.87,245.86,247.98361039720277,240.2839320680282,2709619
2024-03-19,AAPL,190.44,194.03,195.60537787227778,189.44810111245363,4015437
2024-03-20,TSLA,184.99,182.47,187.91681364241978,182.2255484264119,3490267
2024-03-21,AAPL,234.31,229.88,237.18974634909245,227.85181338810517,3983808
2024-03-22,AAPL,259.03,257.69,260.51700123096333,255.34108157962558,2323187
2024-03-23,MSFT,152.77,155.7,155.9917156377231,150.7778855725684,2472412
2024-03-24,AAPL,273.58,271.56,274.9334078113438,269.5445456401053,4498238
2024-03-25,TSLA,217.63,216.72,219.652913773895,214.00366969251291,1264570
2024-03-26,AAPL,124.03,119.21,124.82365271231755,118.21715633200564,1275575
2024-03-27,MSFT,119.26,116.91,119.52452114726269,115.69050129207868,1035407
2024-03-28,MSFT,147.58,149.0,149.4094855902254,147.01373312915123,4755217
2024-03-29,AMZN,279.99,281.9,284.245040760194,279.78581239023424,3921596
2024-03-30,TSLA,241.06,243.28,243.4094681883096,238.56014898243157,2562056
2024-03-31,AAPL,111.58,110.6,113.65443379833523,109.12330764180867,3623196
2024-04-01,MSFT,135.85,135.79,137.84812859550217,133.35123252763145,4347952
2024-04-02,AMZN,165.46,168.32,170.44819457500046,163.29729458835197,3323468
2024-04-03,MSFT,167.72,165.01,168.90198022892037,164.18714504320033,1011634
2024-04-04,AAPL,169.5,170.42,171.99225972739498,168.09825127825965,3609684
2024-04-05,MSFT,153.51,148.84,156.4331327026761,146.48851460793298,2274900
2024-04-06,MSFT,108.45,103.57,110.16688305659301,102.60665246806968,2072033
2024-04-07,AAPL,169.65,165.18,171.72165712493043,164.01088244070493,4508894
2024-04-08,TSLA,147.41,148.05,149.7944806659266,144.5004329764306,2584543
2024-04-09,AAPL,187.92,186.95,188.53522937197354,184.85475294109304,3133677
2024-04-10,MSFT,148.71,151.59,153.61401709318793,148.64223988872075,3296657
2024-04-11,AMZN,216.24,212.14,217.54037053647804,211.41996257845886,3804645
2024-04-12,TSLA,152.23,147.67,153.90127894387157,144.73319351699672,4006621
2024-04-13,MSFT,256.99,257.65,258.3135644947665,256.0002881412411,2873343
2024-04-14,AMZN,182.87,179.33,183.22968314213333,178.70992542198357,2312500
2024-04-15,MSFT,252.26,254.52,255.38312745016137,249.31296288308312,1090324
2024-04-16,AAPL,217.39,221.01,223.3956657022419,217.02238714273778,4527931
2024-04-17,TSLA,279.79,276.06,281.16866073486204,275.80327644772336,4360376
2024-04-18,AAPL,257.2,260.4,261.7991193534505,255.4727843273745,1579830
2024-04-19,AMZN,107.6,106.59,108.08879727499534,106.43654490641843,4935462
2024-04-20,TSLA,131.11,130.56,133.43900545249733,128.56641250138625,4594693
2024-04-21,AMZN,207.66,204.6,210.46797495069902,203.99084779069747,1943195
2024-04-22,TSLA,267.64,271.0,273.7842604822078,264.9609950220385,1057738
2024-04-23,MSFT,106.53,105.85,107.78514302460484,104.3082486529227,4882545
2024-04-24,MSFT,114.61,119.0,120.9222149137074,112.27643807653456,2961118
2024-04-25,TSLA,142.78,142.28,143.64793155394102,139.57949637370385,4574186
2024-04-26,MSFT,262.38,265.53,266.86523700243407,260.19795913749033,2259277
2024-04-27,AAPL,114.36,117.03,117.04434606069583,111.61204152178838,2113146
2024-04-28,AAPL,289.39,284.56,290.6258721646914,283.4426305810102,2905127
2024-04-29,AMZN,134.18,129.27,135.3537486013084,129.09256370981808,2059616
2024-04-30,MSFT,142.81,144.56,147.39659531346373,142.36705766862485,4138447
2024-05-01,AAPL,267.49,266.09,268.76675117330973,263.2961249469946,2307318
2024-05-02,MSFT,174.53,171.13,175.81731164779916,170.68750954727605,1789631
2024-05-03,AMZN,161.71,157.92,163.75913006468372,155.51613508146906,1188437
2024-05-04,AAPL,251.28,248.19,253.60060772253823,245.80648807011062,4238864
2024-05-05,MSFT,263.54,265.37,265.48304170413616,263.34363455142216,2953440
2024-05-06,MSFT,122.99,120.25,124.80887396708468,117.86700916138597,4511546
2024-05-07,AAPL,285.6,289.65,289.9750267699499,284.48491481030834,3723265
2024-05-08,TSLA,165.53,161.79,167.65323415363935,160.48607853503884,2512542
2024-05-09,TSLA,137.91,133.75,139.24042181155997,131.1319003508436,4717264
2024-05-10,AMZN,294.84,298.81,299.01011615013846,292.79634867179334,1741361
2024-05-11,MSFT,172.09,173.11,175.12503950927515,170.83535459078922,1299822
2024-05-12,AAPL,240.98,237.42,241.87930107818258,236.85367115871887,3906071
2024-05-13,MSFT,100.96,99.44,101.21748299603411,97.25697390293769,3358105
2024-05-14,MSFT,290.64,289.24,291.47019415591745,287.4210322732208,1252545
2024-05-15,MSFT,221.77,218.34,223.90454078715345,215.83628038435413,1949283
2024-05-16,TSLA,215.18,218.07,219.50985889994226,213.64080220714442,2440594
2024-05-17,TSLA,280.45,281.86,283.3846232174787,279.0879235778534,1129696
2024-05-18,MSFT,111.11,113.56,114.49059676709308,110.135672194874,1932009
2024-05-19,AAPL,147.95,149.85,150.05111430262474,147.75626559018662,3321900
2024-05-20,AMZN,218.16,214.15,220.0639194813842,211.2754373620859,1815131
2024-05-21,AAPL,168.79,166.09,169.1219597368229,163.8437139319296,4881126
2024-05-22,MSFT,236.03,232.5,237.87831834537224,229.63191256307496,1962575
2024-05-23,AMZN,251.36,250.49,254.23454666215113,249.05177941303913,2434146
2024-05-24,AMZN,271.44,268.07,272.017271161833,265.39177546174403,3420164
2024-05-25,AAPL,147.8,144.93,150.0335989692245,144.75055530330428,4070411
2024-05-26,TSLA,167.79,166.83,169.2938094467175,164.42611908057944,3782085
2024-05-27,AAPL,220.17,224.19,227.11911168226126,218.52533018026665,1398489
2024-05-28,AMZN,147.47,152.2,154.782422196077,147.0291287010168,3914106
2024-05-29,AMZN,247.52,247.77,250.10256591203773,247.32395801942545,3160576
2024-05-30,AAPL,129.54,131.36,133.71927970614522,127.97053003888705,2248860
2024-05-31,MSFT,270.7,274.27,275.5413728747309,269.2581336797544,2873036
2024-06-01,TSLA,109.48,106.16,111.1554506587688,104.76476864148407,2035757
2024-06-02,TSLA,287.15,287.85,290.294702795864,286.5362381672048,1126526
2024-06-03,AMZN,280.03,280.61,283.07039633625607,278.69731337176756,4433426
2024-06-04,MSFT,283.81,281.92,286.59873205534757,281.63108397301045,4638484
2024-06-05,MSFT,245.81,244.42,247.7075250987519,244.15420005921496,3293996
2024-06-06,TSLA,207.01,207.99,208.05076459343664,206.8117568602265,2716971
2024-06-07,MSFT,235.13,233.63,237.89092718093957,232.12706906746786,2418865
2024-06-08,MSFT,274.67,271.69,275.0082788199227,268.9692208367136,2640638
2024-06-09,AMZN,204.02,205.01,207.02195473951548,203.7413612220691,4125641
2024-06-10,TSLA,138.85,135.42,140.27506043635293,132.6503617847323,4253847
2024-06-11,AAPL,216.59,213.72,217.1782012367963,211.1627133491323,2393435
2024-06-12,AAPL,136.11,136.41,136.78270995715607,135.9435567203046,1736285
2024-06-13,AAPL,289.05,291.54,292.9895837089066,287.2854096984241,4657840
2024-06-14,AAPL,208.58,206.27,210.04438067980885,203.6703465622427,3249925
2024-06-15,AAPL,141.67,143.57,144.06588719974945,141.54230346100923,3360541
2024-06-16,AAPL,190.67,192.17,193.5384079259036,188.22659704948458,3835912
2024-06-17,AAPL,113.96,116.27,117.22434584468726,112.94123205008239,1024221
2024-06-18,AMZN,261.26,263.77,266.70284472881985,260.9368313557156,3159502
2024-06-19,MSFT,181.14,185.02,186.19447214866742,179.0383150512392,2283037
2024-06-20,TSLA,150.66,149.83,152.0166793783722,149.37504760029518,4265016
2024-06-21,AMZN,106.12,105.1,107.48961860761553,102.4772703201272,2231084
2024-06-22,MSFT,256.33,254.12,256.45656375631137,252.28669727873805,2832505
2024-06-23,AAPL,238.99,242.31,243.2752718165552,236.84729260836258,1634757
2024-06-24,AMZN,248.45,247.03,249.449931146612,245.18091574427328,2312228
2024-06-25,MSFT,117.12,117.35,117.81331537553072,116.39799763568982,4502212
2024-06-26,AMZN,175.74,178.79,179.96341335293715,174.77328461405827,2247035
2024-06-27,TSLA,202.83,199.82,203.75149516399273,199.27684898875287,3502948
2024-06-28,TSLA,269.15,267.85,270.072550464554,266.6736303083311,3909790
2024-06-29,MSFT,294.74,290.06,297.17796828680815,289.51289593498524,3676585
2024-06-30,AMZN,176.72,178.11,179.71035339176967,173.84370882614544,2737399
2024-07-01,TSLA,147.87,149.35,151.90041595642793,146.79759391652115,1848431
2024-07-02,AMZN,283.55,283.67,285.26731244945194,281.5838497318954,4173834
2024-07-03,AMZN,254.16,251.01,255.7541616461089,248.32861599802123,1321295
2024-07-04,MSFT,169.78,171.52,172.94358449984855,168.21933845158256,3951675
2024-07-05,AMZN,186.89,185.05,187.39568747806965,182.29456720781417,4149647
2024-07-06,AAPL,231.31,231.82,233.09978670481235,230.55530821633874,2101419
2024-07-07,AMZN,165.63,170.11,172.99081741139975,162.73238176519803,3461757
2024-07-08,AAPL,244.56,244.79,247.71503239338884,243.72740798643534,3846036
2024-07-09,TSLA,215.15,214.44,216.2338492865388,212.84432783754588,2529489
2024-07-10,AAPL,225.98,223.86,228.01231280124435,223.14106971358814,2255508
2024-07-11,TSLA,255.31,255.25,256.5224232706548,252.37605551420876,4529850
2024-07-12,AAPL,238.96,239.21,239.71377622147963,238.9479276403999,1406299
2024-07-13,TSLA,209.79,212.34,214.77196686398267,207.21691872443895,3842501
2024-07-14,AMZN,239.01,238.01,239.55601673938682,237.9899727452125,1698957
2024-07-15,AMZN,232.62,232.61,235.02629498348378,230.70691864666367,2928332
2024-07-16,AAPL,297.11,301.06,303.38482805423166,297.0897396497542,1046363
2024-07-17,TSLA,256.6,260.05,262.3000678101238,253.71375954754663,1746541
2024-07-18,TSLA,151.65,148.31,153.78354940019935,145.7512070296546,3501477
2024-07-19,AMZN,255.75,257.6,260.553518782915,254.64824687903567,1022493
2024-07-20,TSLA,141.23,140.67,143.39476543164858,139.75777899141997,2893139
2024-07-21,TSLA,193.29,190.55,193.5527215209173,189.19722353417865,3698595
2024-07-22,MSFT,222.99,227.2,229.86484982542748,221.89769634941067,3476449
2024-07-23,MSFT,118.71,117.4,121.43704047233368,114.59670624600821,4255746
2024-07-24,MSFT,226.36,225.11,226.86922186127444,224.35082568824873,3197734
2024-07-25,TSLA,286.29,285.66,288.5003158851764,283.1233300295716,3837008
2024-07-26,AAPL,172.99,170.4,175.45731656700352,168.99097395778355,2065498
2024-07-27,TSLA,130.75,128.92,131.57723890737546,128.19148516139717,2646353
2024-07-28,AAPL,199.57,197.95,202.27379755361616,196.13638986007436,3664323
2024-07-29,TSLA,185.01,184.3,187.6439211445946,182.5029203928903,3828541
2024-07-30,MSFT,241.63,243.38,246.33740197571223,238.7840682108432,1194692
2024-07-31,AMZN,221.44,224.17,226.1155385286465,221.31785709832718,4054421
2024-08-01,AAPL,191.53,191.28,192.5378628077417,188.70339263269284,2950783
2024-08-02,AMZN,132.31,130.18,132.78852788938107,129.2853450962795,2224398
2024-08-03,TSLA,285.24,283.57,286.6807520525634,282.866855762916,4443250
2024-08-04,AMZN,111.07,113.05,115.50819198749683,110.61709870655508,1695026
2024-08-05,TSLA,187.62,182.86,188.9616920957892,182.0573052767181,3621961
2024-08-06,TSLA,175.13,179.78,181.30050200968157,173.79880676470592,2046132
2024-08-07,TSLA,187.41,182.76,189.5733208809922,181.19715013355705,4354392
2024-08-08,AAPL,139.88,142.52,143.34402532612555,139.03730934962712,1622029
2024-08-09,TSLA,271.35,272.11,273.552139845862,269.7618547526059,3003368
2024-08-10,MSFT,178.41,181.0,181.2235235924509,176.5894514930033,1345024
2024-08-11,AAPL,181.82,185.42,186.50661813425808,179.53288610910374,4157713
2024-08-12,AMZN,170.21,166.51,171.32073447172263,163.68428227585966,3260631
2024-08-13,TSLA,223.63,223.58,224.4169674201673,222.39603134242884,2302970
2024-08-14,MSFT,297.89,300.5,300.5915517801698,297.5335632473994,4499917
2024-08-15,TSLA,126.92,124.83,129.43579169606292,123.82610720688506,4742367
2024-08-16,AAPL,249.53,245.59,252.16199887996305,243.98574065702593,2494825
2024-08-17,AAPL,299.07,302.96,302.98604893215247,297.64051157902446,1125019
2024-08-18,MSFT,276.71,281.44,282.3963517043084,274.15141029481634,2364630
2024-08-19,AMZN,243.57,241.54,246.4422269804205,238.83073204173303,1325369
2024-08-20,AMZN,295.51,290.87,296.79286236555856,289.6135898062326,4700854
2024-08-21,MSFT,217.95,216.24,220.88803810115337,215.99074711117768,3018268
2024-08-22,AMZN,169.1,165.85,171.35612335151487,164.02706923139604,1663791
2024-08-23,AAPL,239.18,242.72,244.32091565551508,236.6891607408198,1207989
2024-08-24,AAPL,187.36,184.8,189.37512468531781,183.5740274923168,4968520
2024-08-25,AMZN,132.46,135.21,137.07700823207182,130.5000936362995,1050629
2024-08-26,MSFT,135.04,137.85,139.96449953996188,132.17022950897115,1225228
2024-08-27,MSFT,131.54,128.95,132.32487524977802,128.25012695643304,1447470
2024-08-28,MSFT,144.21,142.0,145.29877664505136,139.5754820962126,1922704
2024-08-29,AMZN,175.95,174.98,177.63688474146724,174.5549960958661,2008861
2024-08-30,AMZN,168.2,168.41,171.26490076841822,165.37337780668,1850653
2024-08-31,AMZN,120.81,123.92,126.31456335567853,120.50721008159334,2160448
2024-09-01,MSFT,173.73,176.42,178.90522802131318,172.43654999806347,2104798
2024-09-02,AMZN,276.61,272.63,278.39555626814536,270.32983662092533,4999738
2024-09-03,MSFT,290.83,290.95,292.3270471493481,290.2942168195883,4485439
2024-09-04,TSLA,262.49,258.13,262.88960867702815,256.4673201276882,3482188
2024-09-05,AAPL,152.16,149.22,153.67197535703878,147.74442021801707,4279010
2024-09-06,AMZN,187.32,182.87,187.872174547746,182.4939059049849,2196721
2024-09-07,TSLA,118.61,122.87,123.19643547423323,118.13732497233042,4974336
2024-09-08,MSFT,157.77,160.88,161.99793075672898,156.44482784436607,1620948
2024-09-09,TSLA,269.39,273.92,276.1484984652631,268.14954890039076,4504293
2024-09-10,MSFT,263.2,263.24,264.34999136538124,260.22657533481606,1732733
2024-09-11,AMZN,172.08,175.39,177.59733306769726,169.4895615275063,3500949
2024-09-12,AMZN,123.35,125.65,126.38855818372657,121.69975142347303,4717027
2024-09-13,MSFT,182.67,182.8,183.23530274116814,180.318305597811,4424660
2024-09-14,AMZN,287.24,284.14,289.34693395553677,282.390667388405,1003628
2024-09-15,MSFT,148.54,151.75,154.46720571092118,146.40874209909333,4819894
2024-09-16,AMZN,276.89,272.25,279.5950025201718,270.77643948331536,2536125
2024-09-17,MSFT,202.6,201.16,205.1631614522911,199.35102972298253,3428825
2024-09-18,AMZN,256.61,260.83,261.52818079940255,255.07730097543964,3686261
2024-09-19,AMZN,253.22,248.81,253.36216438722371,248.2912574106105,1246759
2024-09-20,MSFT,207.65,204.03,208.5254464158653,201.3788797042514,4413504
2024-09-21,AMZN,119.08,116.54,120.49934438762348,113.67882636583838,1255018
2024-09-22,AAPL,127.52,130.09,133.04303149908108,126.47564830235135,1097338
2024-09-23,AAPL,198.19,201.37,202.33161966834152,196.9316410611563,3588220
2024-09-24,MSFT,131.61,127.87,132.06194056440552,126.97978839711246,3754912
2024-09-25,AMZN,130.21,126.61,131.85970682333593,125.06192272918265,4180744
2024-09-26,MSFT,115.47,119.42,121.74081487759082,113.55850429493593,1070206
2024-09-27,TSLA,155.29,150.49,157.2925901257154,149.18077532505566,4557758
2024-09-28,AAPL,152.26,147.75,152.8601610233181,146.37146710473812,2457727
2024-09-29,TSLA,150.29,147.95,150.48906424276916,145.3618844702094,3662829
2024-09-30,AMZN,175.78,174.29,176.33356671897516,171.57866126083744,4065951
2024-10-01,AMZN,192.63,192.57,194.64363204618127,189.69851656807697,1719169
2024-10-02,AAPL,214.85,218.13,219.46415030808356,212.1250356228267,4077142
2024-10-03,AMZN,287.29,286.97,289.53400440043373,286.18772408386485,3789653
2024-10-04,MSFT,163.57,166.54,168.17914643116325,161.72588992280612,3048985
2024-10-05,AAPL,297.02,301.48,302.3570797532408,294.4970147535335,2151309
2024-10-06,MSFT,206.76,203.7,206.9975199706387,201.51653466406725,3109463
2024-10-07,AAPL,228.7,227.14,230.41867616989836,224.79901646794798,3887569
2024-10-08,MSFT,202.12,197.85,204.18872612772088,196.39653325587872,1925974
2024-10-09,TSLA,243.28,247.82,250.20395507525785,242.3366109694978,2112929
2024-10-10,MSFT,295.6,293.14,297.6461058565572,290.4108905549899,2324707
2024-10-11,TSLA,113.83,112.44,114.83395223545617,111.50306196042,1561034
2024-10-12,MSFT,120.34,119.7,120.7061545590114,117.82093904632013,1813551
2024-10-13,TSLA,297.94,294.31,299.19534810204533,291.937219809702,1978630
2024-10-14,AAPL,187.31,189.28,191.18332849195087,185.65639779639184,4264060
2024-10-15,TSLA,289.32,285.25,291.6254929847596,283.3287710065266,1017908
2024-10-16,AAPL,291.83,290.54,292.97544731468014,289.46134471981964,4784871
2024-10-17,MSFT,183.56,178.8,185.61311876254493,178.14726564461463,3139788
2024-10-18,AMZN,101.26,103.85,106.29126429403209,99.00424581740006,1965758
2024-10-19,AMZN,285.85,287.78,288.0714391256341,285.4674620215451,1032016
2024-10-20,AAPL,283.57,287.26,288.83975274319886,280.684884844232,2946925
2024-10-21,TSLA,275.79,274.75,277.65514562206687,272.30226172886256,3873325
2024-10-22,AMZN,296.08,291.31,297.61311651071725,288.5184456276503,1237921
2024-10-23,AAPL,204.08,201.32,205.9775297267423,199.47985320642294,2745758
2024-10-24,TSLA,134.42,136.25,136.54136544773095,132.4894753467236,1948322
2024-10-25,AMZN,152.39,155.91,158.8515390153504,149.93703561083794,2812516
2024-10-26,MSFT,121.84,123.69,125.8210776688776,121.21104396026578,2352247
2024-10-27,MSFT,256.54,253.35,257.5324652146927,250.43204604820988,3473841
2024-10-28,MSFT,124.89,120.29,125.41084418209674,117.46104633127882,1991772
2024-10-29,TSLA,246.11,250.85,252.37503896670958,243.56931520680217,3467119
2024-10-30,AAPL,274.91,276.23,277.3835024444555,272.3935686990268,4732615
2024-10-31,TSLA,269.93,265.4,270.5004102501678,262.87164812317394,1220046
2024-11-01,TSLA,234.58,230.51,234.74116860210418,228.46816018750633,2194765
2024-11-02,AMZN,232.77,235.28,236.17065566664715,232.0856742726982,3866663
2024-11-03,AMZN,225.0,227.28,230.20985384222482,222.98155983409993,3847186
2024-11-04,MSFT,250.92,250.98,253.92242346594196,249.8127067728314,1163511
2024-11-05,TSLA,226.8,229.57,231.6248648203289,225.63737941106112,1315859
2024-11-06,AAPL,186.96,183.07,187.81959226211748,181.1826741862465,1394561
2024-11-07,MSFT,216.56,216.64,217.9872282813135,214.72622798596598,2883763
2024-11-08,MSFT,291.5,287.94,292.0109747563993,287.682676319662,3917905
2024-11-09,TSLA,221.88,221.95,222.59958926393753,220.02154225761598,1289457
2024-11-10,MSFT,266.48,264.05,268.96128691559954,263.4882274198872,3834871
2024-11-11,AAPL,140.78,139.9,141.90286597741678,137.25726658962733,2494963
2024-11-12,MSFT,294.4,297.16,297.3120196057078,294.0638196947368,2684162
2024-11-13,AMZN,190.09,186.6,190.10129824907693,184.88017716589724,1872300
2024-11-14,AAPL,214.72,213.1,216.87394797433703,210.91645698526713,1558965
2024-11-15,MSFT,180.51,177.52,183.2821741362539,177.0205398735785,2313074
2024-11-16,TSLA,215.06,214.6,215.93205972912958,213.0488901853038,3416090
2024-11-17,TSLA,106.91,103.05,108.4095429262507,101.31916480999062,2289169
2024-11-18,MSFT,135.76,133.03,136.4827742407879,132.47545086109218,1988034
2024-11-19,TSLA,126.7,122.07,127.2123224402296,119.21412629267222,3043340
2024-11-20,AAPL,278.46,278.94,278.950709757745,275.8961218823724,3224472
2024-11-21,TSLA,196.12,198.12,198.13585398964474,195.60458174323003,4701038
2024-11-22,MSFT,200.88,197.89,202.3566124742774,197.16777650672017,2171482
2024-11-23,TSLA,276.44,276.72,276.949613467525,275.1635007697183,4482090
2024-11-24,AAPL,237.3,235.32,239.35355857928656,232.4433726632048,2189347
2024-11-25,AMZN,143.99,141.7,145.4221064806623,139.11373139930367,1699899
2024-11-26,AAPL,207.27,207.58,209.3455709062251,204.84583294682236,1497434
2024-11-27,TSLA,291.34,293.84,294.66146800617355,290.29268803142963,2203373
2024-11-28,AAPL,171.87,173.77,173.7854328888298,170.13482374965662,4536248
2024-11-29,MSFT,297.95,296.02,300.1291348658921,294.0395070564133,1317051
